500,济南鹏爱美容整形医院,医院,周鹏武,未定级_未定等,私有,济南市,历下区,山东省济南市历下区泉城路73号,250013,54,20,无
501,济南瑞丽医疗美容医院,医院,陈林文,未定级_未定等,股份有限公司,济南市,历下区,济南市历下区和平路53号,250000,35,20,无
502,济南圣贝口腔医院,医院,黄金斌,未定级_未定等,私有,济南市,历下区,济南市历下区经一路南侧明湖天地E座1-106、2-204,250014,27,15,无
503,济南市口腔医院东院,医院,李肇元,未定级_未定等,国有全资,济南市,历下区,历下区环山路54-56号,250014,0,0,无
504,济南胎记血管瘤医院,医院,王菊,未定级_未定等,股份合作,济南市,历下区,济南市历下区健康路11号,250014,45,50,无
505,济南微著整形美容医院,医院,韩啸、张鑫萌,未定级_未定等,私有,济南市,历下区,济南市历下区县西巷6号,250001,48,20,无
506,济南西京白癜风医院,医院,吴国春,未定级_未定等,私有,济南市,历下区,历下区趵突泉北路6号,250000,57,20,无
507,济南中医静脉曲张医院,医院,吴玉銮,未定级_未定等,私有,济南市,历下区,历下区工业南路93号,250014,45,45,无
508,济南中医肿瘤医院,医院,秦旭东,未定级_未定等,股份有限公司,济南市,历下区,历下区黄台南路41号,250013,37,26,无
509,济南市历下区第二人民医院,医院,王骏,一级_甲等,集体全资,济南市,历下区,济南市历下区东关大街57号,250013,128,116,无
510,山东大学齐鲁医院高新区医院,医院,刘玉欣,一级_甲等,股份合作,济南市,历下区,济南市工业南路30-5号,250101,0,0,无
511,济南爱容整形美容医院,医院,张庆国,一级_未定等,私有,济南市,历下区,济南市历下区长盛北区69号,250013,92,25,无
512,济南第一藏医院,医院,史会芳、刘金凤,一级_未定等,私有,济南市,历下区,济南市历下区历山东路15号,250022,35,100,无
513,济南国医堂医院,医院,南云生、邵伟利,一级_未定等,私有,济南市,历下区,济南历下区趵突泉南路6号,250012,87,30,无
514,济南华圣医院,医院,王现军,一级_未定等,私有,济南市,历下区,济南市历下区解放东路43号,250014,32,25,无
515,济南美康医院,医院,李建永 张庆国,一级_未定等,股份合作,济南市,历下区,济南市历下区经十东路10678号,250014,64,34,无
516,济南神康医院,医院,黄开洪,一级_未定等,私有,济南市,历下区,济南市历下区工业南路41号,250100,106,150,无
517,济南协和医院,医院,王霞,一级_未定等,私有,济南市,历下区,济南市历下区解放东路26-1号,250014,30,64,无
518,济南阳光女子医院,医院,李兴华、夏秀珍,一级_未定等,私有,济南市,历下区,济南市历下区泺源大街168号,250012,101,30,无
519,济南伊美尔美容整形医院,医院,刘剑如,一级_未定等,股份有限公司,济南市,历下区,济南市历下区解放路30-1号国华经典,250013,57,15,无
520,济南艺星医疗美容医院,医院,陈伟军,一级_未定等,私有,济南市,历下区,济南市历下区泺源大街1-1号,250000,77,10,无
521,济南中山医院,医院,詹俊鹏、许月梅,一级_未定等,私有,济南市,历下区,济南市历下区燕子山路10-1号,250013,25,27,无
522,泉城医院,医院,朱其德,一级_未定等,私有,济南市,历下区,济南市历下区解放路3号,250014,125,21,无
523,山东财经大学燕山校区校医院,医院,刘兴云 夏明辉,一级_未定等,国有全资,济南市,历下区,济南市历下区二环东路7366号,250014,14,20,无
524,山东建筑大学校医院,医院,董仲林,一级_未定等,国有全资,济南市,历下区,济南市历下区历山路96号,250014,15,15,无
525,山东省人民政府机关医院,医院,方凤勇,一级_未定等,国有全资,济南市,历下区,济南市历下区省府前街15号,250011,19,20,无
526,山东省未成年犯管教所医院,医院,赵中华、王奇,一级_未定等,国有全资,济南市,历下区,济南市历下区工业南路93号,250100,17,20,无
527,山东水利医院,医院,赵静 邢信好,一级_未定等,国有全资,济南市,历下区,济南市历下区历山路131号,250014,25,20,无
528,山东现代医学研究院紫荆花医院,医院,黄丽玲,一级_未定等,私有,济南市,历下区,解放路,250014,42,20,无
529,山东政法学院医院,医院,吕涛 李立新,一级_未定等,国有全资,济南市,历下区,济南市历下区解放东路63号,250014,16,20,无
530,山东中医药大学中鲁医院,医院,宋振华,一级_未定等,国有全资,济南市,历下区,济南市历下区山师东路28-4号,250014,98,30,无
531,平阴县人民医院,医院,李太恭,二级_甲等,国有全资,济南市,平阴县,平阴县黄河路28号,250400,883,700,无
532,平阴县中医医院,医院,宫建泉,二级_甲等,国有全资,济南市,平阴县,平阴县榆山路33号,250400,662,371,无
533,平阴县精神卫生防治中心,医院,翟士勇,二级_未定等,国有全资,济南市,平阴县,济南市平阴县孔村镇,250403,13,40,无
534,平阴宏源医院,医院,江广盈,未定级_未定等,其他内资,济南市,平阴县,平阴县南门路6号,250400,21,18,无
535,商河县人民医院,医院,张立森,二级_甲等,国有全资,济南市,商河县,青年路132号,251600,798,491,无
536,商河县中医医院,医院,孟庆利,二级_甲等,国有全资,济南市,商河县,商河县青年路10号,251600,420,210,无
537,商河精神病医院,医院,李方山,未定级_未定等,私有,济南市,商河县,济南市商河县许商街道办事处东小李村村北,251616,59,46,无
538,山东电力中心医院,医院,王启斌,二级_甲等,国有全资,济南市,市中区,济南市经十路20127号,250001,412,150,无
539,山东省警官总医院,医院,沈明云,二级_甲等,国有全资,济南市,市中区,济南市英雄山路134号,250002,391,464,无
540,济南嘉乐不孕症医院,医院,黄国明,二级_未定等,私有,济南市,市中区,济南市市中区土屋路29号,250002,59,80,无
541,济南圣玛丽亚妇产医院,医院,郑庆水,二级_未定等,私有,济南市,市中区,济南市市中区二环南路1701号,250002,290,112,无
542,济南市106医院,医院,李保宏,二级_未定等,国有全资,济南市,市中区,济南市槐荫区经十路28722号,250022,221,286,无
543,济南哮喘病医院,医院,林宗意,二级_未定等,私有,济南市,市中区,市中区兴济河路54号,250002,71,210,无
544,济南新视界眼科医院,医院,林长宏,二级_未定等,私有,济南市,市中区,济南市市中区经二路223号,250000,32,108,无
545,山东省职业病医院,医院,邵华,二级_未定等,国有全资,济南市,市中区,济南市中区玉兴路17号,250002,311,181,无
546,济南市市中区人民医院,医院,齐飞,二级_乙等,国有全资,济南市,市中区,济南市郎茂山路61号,250002,645,361,无
547,济南市中医医院,医院,耿杰,三级_甲等,国有全资,济南市,市中区,济南市共青团路76号,250012,772,504,无
548,山东施尔明眼科医院,医院,邱德清,三级_甲等,股份合作,济南市,市中区,济南市英雄山路48号,250002,160,130,无
549,山东中医药大学第二附属医院,医院,徐云生,三级_甲等,国有全资,济南市,市中区,济南市经八路1号,250001,1595,1007,无
550,济南市传染病医院,医院,牟壮博,三级_未定等,国有全资,济南市,市中区,济南市市中区经十路22029号,250021,432,430,无
551,济南市口腔医院,医院,李肇元,三级_未定等,国有全资,济南市,市中区,济南市经六路101号,250001,449,50,无
552,山东大学附属生殖医院,医院,马金龙,三级_未定等,股份有限公司,济南市,市中区,济南市市中区经六路157号,250001,404,100,无
553,山东红十字眼科医院,医院,高富胜,三级_未定等,股份合作,济南市,市中区,济南市市中区二环南路6663号,250022,125,80,无
554,济南北方皮肤病医院,医院,林国明,未定级_未定等,私有,济南市,市中区,济南市市中区英雄山路77号,250002,28,30,无
555,济南耳鼻喉医院,医院,林金俊,未定级_未定等,私有,济南市,市中区,市中区英雄山路162号,250002,65,50,无
556,济南妇科医院,医院,林永贵,未定级_未定等,股份合作,济南市,市中区,济南市经十路21677号,250002,104,50,无
557,济南肛肠医院,医院,郑庆水,未定级_未定等,私有,济南市,市中区,英雄山路85号,250002,97,33,无
558,济南股骨头医院,医院,吴文珍,未定级_未定等,私有,济南市,市中区,济南市段店南路124号,250022,45,100,无
559,济南骨科医院,医院,林建芬,未定级_未定等,股份合作,济南市,市中区,英雄山路36号,250003,122,120,无
560,济南光彩明天儿童眼科医院,医院,李志升,未定级_未定等,私有,济南市,市中区,济南市市市中区英雄山路105号,250000,22,21,无
561,济南韩美整形美容医院,医院,郑庆水,未定级_未定等,私有,济南市,市中区,济南市市中区经七路251号,250001,80,20,无
562,济南韩氏整形美容医院,医院,杨明慧,未定级_未定等,私有,济南市,市中区,市中区民生大街22号三箭银苑A座,250001,144,20,无
563,济南惠民中医医院,医院,高云峰,未定级_未定等,私有,济南市,市中区,济南市市中区济微路127号,250022,19,20,无
564,济南市按摩医院,医院,王琳,未定级_未定等,国有全资,济南市,市中区,济南市市中区经六路136号,250001,89,100,无
565,济南显微外科医院,医院,黄威,未定级_未定等,私有,济南市,市中区,济南市市中区济微路126号,250022,102,120,无
566,济南亿仁肿瘤医院,医院,冯涛,未定级_未定等,其他内资,济南市,市中区,市中区腊山路8号,250022,10,50,无
567,济南真爱妇科医院,医院,李兴华,未定级_未定等,私有,济南市,市中区,市中区大纬二路59-61号,250001,90,34,无
568,济南周围血管病医院,医院,杨国春,未定级_未定等,私有,济南市,市中区,市中区济微路125-7号,250003,60,110,无
569,山东国济医院,医院,郑庆水,未定级_未定等,私有,济南市,市中区,济南市市中区经五路小纬二路51号,250000,38,20,无
570,山东省残疾人第一康复医院,医院,郑明锋,未定级_未定等,私有,济南市,市中区,济南市市中区白马山西路17号,250022,144,206,无
571,中共山东省委机关医院,医院,马梅青,未定级_未定等,国有全资,济南市,市中区,济南市纬一路480号,250001,30,20,无
572,济南大学医院,医院,程新,一级_甲等,国有全资,济南市,市中区,济南市济微路106号济南大学西区,250001,62,35,无
573,济南市民族医院,医院,韩广庆,一级_甲等,国有全资,济南市,市中区,济南市文化西路125号,250012,81,50,无
574,济南泰山医院,医院,郑冬梅,一级_甲等,私有,济南市,市中区,济南市济微路75号,250022,23,20,无
575,山东省济南监狱医院,医院,刘敦臣,一级_甲等,国有全资,济南市,市中区,济南市市中区党家庄镇西,250116,26,48,无
576,济南华侨医院,医院,任志玺,一级_未定等,股份合作,济南市,市中区,济南市玉函路55号,250002,34,20,无
577,济南青华医院,医院,陈亚淙,一级_未定等,私有,济南市,市中区,济南市市中区英雄山路10号,250002,94,25,无
578,济南消防医院,医院,杨恒连,一级_未定等,国有全资,济南市,市中区,济南市经七路,250001,23,20,无
579,济南祝康正脊中医医院,医院,朱仁伟,一级_未定等,股份有限公司,济南市,市中区,济南市市中区经一路2号,250001,35,20,无
580,山东东方男科医院,医院,郑庆水,一级_未定等,私有,济南市,市中区,济南市市中区英雄山路162号,250002,63,50,无
581,山东红十字会医院,医院,林雄志,一级_未定等,国有全资,济南市,市中区,济南市英雄山路16号,250001,245,101,无
582,济南市精神卫生中心,医院,孙健,二级_甲等,集体全资,济南市,天桥区,济南市天桥区标山路十号,250032,67,346,无
583,山东省医学科学院附属医院,医院,于金明,二级_甲等,国有全资,济南市,天桥区,天桥区无影山路38号,250031,575,346,无
584,济南黄河肾病医院,医院,董效国,二级_未定等,私有,济南市,天桥区,济南市天桥区无影山北路74号,250032,23,10,无
585,济南市天桥人民医院,医院,刘松,二级_乙等,国有全资,济南市,天桥区,济南市天桥区天桥街25号,250031,155,86,无
586,山东黄河河务局山东黄河医院,医院,宋允胜,二级_乙等,国有全资,济南市,天桥区,济南市天桥区济洛路41号,250032,241,105,无
587,中国重型汽车集团有限公司医院,医院,马纯济,二级_乙等,国有全资,济南市,天桥区,济南市天桥区无影山汽车厂西路25号,250031,293,123,无
588,济南市第四人民医院,医院,贾如意,三级_甲等,国有全资,济南市,天桥区,济南市天桥区师范路50号,250031,1229,715,无
589,山东大学第二医院,医院,赵升田,三级_甲等,国有全资,济南市,天桥区,济南市北园大街247号,250033,2705,1595,无
590,山东省交通医院,医院,张化一,三级_乙等,国有全资,济南市,天桥区,济南市天桥区无影山中路11号,250031,1006,812,无
591,济南白癜风医院,医院,陈庆棋,未定级_未定等,私有,济南市,天桥区,天桥区堤口路143号,250100,42,100,无
592,济南贝斯特口腔医院,医院,徐朝明,未定级_未定等,私有,济南市,天桥区,天桥区明湖西路1771号,250001,23,4,无
593,济南博爱医院,医院,唐辉,未定级_未定等,undefined,济南市,天桥区,济南市天桥区堤口路68号,250031,40,99,无
594,济南骨矫形医院,医院,张红霞,未定级_未定等,私有,济南市,天桥区,天桥区无影山北路3号,250031,15,46,无
595,济南九龙泌尿专科医院,医院,李祥山,未定级_未定等,股份合作,济南市,天桥区,天桥区北园大街349号,250031,81,20,无
596,济南军大医院,医院,李宗明,未定级_未定等,私有,济南市,天桥区,济南市天桥区生产路8号,250001,47,32,无
597,济南泌尿专科医院,医院,张小谊,未定级_未定等,私有,济南市,天桥区,天桥区堤口路108号院内,250023,36,20,无
598,济南脑科医院,医院,秦秀臣,未定级_未定等,私有,济南市,天桥区,天桥区北园大街372号,250031,107,150,无
599,济南仁品耳鼻喉科医院,医院,詹万武,未定级_未定等,股份有限公司,济南市,天桥区,天桥区北园大街204号,250031,83,50,无
600,济南乳腺病医院,医院,徐朝明,未定级_未定等,私有,济南市,天桥区,天桥区少年路7号,250031,120,108,无
601,济南舜德老年护理院,医院,秦秀臣,未定级_未定等,私有,济南市,天桥区,天桥区北园大街372号,250033,48,150,无
602,济南糖尿病医院,医院,王华伶,未定级_未定等,私有,济南市,天桥区,济南市天桥区历山北路86号,250031,81,101,无
603,济南天大白癜风医院,医院,吴文盾,未定级_未定等,私有,济南市,天桥区,天桥区明湖西路919号,250031,33,20,无
604,济南天伦不孕不育医院,医院,唐国芳,未定级_未定等,私有,济南市,天桥区,天桥区北园大街357号,250033,148,100,无
605,济南天坛中医医院,医院,张强,未定级_未定等,私有,济南市,天桥区,天桥区东工商河路36-1,250031,34,60,无
606,济南同济中西医结合医院,医院,王乃珍,未定级_未定等,私有,济南市,天桥区,济南市天桥区无影山北路69号,250031,28,60,无
607,济南胃肠病医院,医院,林元豹,未定级_未定等,私有,济南市,天桥区,济南市天桥区北园大街328号,250001,36,20,无
608,济南协和肝病医院,医院,王乃珍,未定级_未定等,私有,济南市,天桥区,天桥区济泺路112号,250031,54,50,无
609,济南医博肛泰肛肠医院,医院,詹国忠,未定级_未定等,股份有限公司,济南市,天桥区,天桥区北园大街202号,250031,68,50,无
610,济南长峰血管瘤医院,医院,张昌琳,未定级_未定等,私有,济南市,天桥区,济南市天桥区小鲁庄工业园三区7号,250032,37,20,无
611,济南中德骨科医院,医院,郑庆林,未定级_未定等,私有,济南市,天桥区,天桥区济齐路36号,250031,156,120,无
612,济南中医白癜风医院,医院,陈金勇,未定级_未定等,私有,济南市,天桥区,天桥区北园大街546号,250031,65,20,无
613,济南中医肝病医院,医院,王金林,未定级_未定等,其他内资,济南市,天桥区,天桥区无影山中路101号,250031,30,30,无
614,济南华夏医院,医院,杨建国,一级_甲等,私有,济南市,天桥区,济南市北园大街598-1号,250031,122,68,无
615,济南诚通医院,医院,李德文,一级_未定等,私有,济南市,天桥区,天桥区义合北街10号,250031,39,96,无
616,济南黄台生平医院,医院,李东,一级_未定等,集体全资,济南市,天桥区,天桥区黄台魏家庄764号,250100,24,20,无
617,济南天仁医院,医院,苗成玉,一级_未定等,私有,济南市,天桥区,济南天桥区北园大街592号,250033,66,20,无
618,济南天志医院,医院,黄琦贤,一级_未定等,私有,济南市,天桥区,济南市天桥区无影山北路52号,250032,50,90,无
619,济南万厚中医医院,医院,陈丽青,一级_未定等,undefined,济南市,天桥区,济南市天桥区天成路8号,250031,50,20,无
620,济南五洲医院,医院,卓岩峰,一级_未定等,私有,济南市,天桥区,天桥区无影山路21路,250031,45,20,无
621,济南现代康桥医院,医院,张明德,一级_未定等,私有,济南市,天桥区,天桥区东宇大街北段路东,250031,8,20,无
622,济南中医风湿病医院,医院,李建国,一级_未定等,私有,济南市,天桥区,济南市天桥区明湖西路111号,250001,55,46,无
623,山东交通学院医院,医院,沈秀峰,一级_未定等,集体全资,济南市,天桥区,济南天桥区交校路5号,250023,17,20,无
624,济南锅炉集团有限公司职工医院,医院,刘家林,一级_乙等,集体全资,济南市,天桥区,济南市天桥区黄岗路8号,250023,12,23,无
625,章丘市口腔医院,医院,王汝栋,二级_甲等,国有全资,济南市,章丘市,明水开发区唐王山路988号,250200,205,117,无
626,济南市明水眼科医院,医院,郑秀云,三级_甲等,股份合作,济南市,章丘市,山东省章丘市赭山工业园,250200,343,160,无
627,章丘市人民医院,医院,韩凯,三级_甲等,国有全资,济南市,章丘市,章丘市明水街道办事处汇泉路1920号,250200,1454,950,无
628,章丘市中医医院,医院,李新,三级_甲等,国有全资,济南市,章丘市,章丘市明水街道办事处绣水大街1463号,250200,838,500,无
629,章丘市机关医院,医院,韩凯,未定级_未定等,国有全资,济南市,章丘市,汇泉路珍珠泉街69号,250200,41,77,无
630,章丘市明水汇泉路医院,医院,冯昭刚,未定级_未定等,股份合作,济南市,章丘市,章丘市明水汇泉路西首党校街路口,250200,26,34,无
631,济南钢铁集团总公司耐火材料厂职工医院,医院,赵彦执,一级_甲等,集体全资,济南市,章丘市,明水赭山路北首,250200,26,30,无
632,章丘市仁爱白癜风专科医院,医院,张桂云,一级_甲等,私有,济南市,章丘市,章丘市荷花路24号,250200,26,22,无
633,淄博矿业集团有限公司埠村煤矿职工医院,医院,郭恒斌,一级_甲等,集体全资,济南市,章丘市,章丘市埠村镇,250215,101,99,无
634,济南市长清区人民医院,医院,杨明利,二级_甲等,国有全资,济南市,长清区,济南市长清区清河街2678号,250300,903,473,无
635,长清区中医医院,医院,李盛长,二级_甲等,国有全资,济南市,长清区,长清区龙泉街中段,250300,429,170,无
636,嘉祥县中医院,医院,田军国,二级_甲等,国有全资,济宁市,嘉祥县,嘉祥县中心西街72号,272400,319,200,无
637,嘉祥县人民医院,医院,宋乃鹏,二级_乙等,国有全资,济宁市,嘉祥县,嘉祥县迎凤路118号,272400,889,696,无
638,嘉祥耳鼻喉专科医院,医院,邵长凯,未定级_未定等,私有,济宁市,嘉祥县,嘉祥县城获麟街东首,272400,60,50,无
639,济宁市红十字会萌山医院,医院,孔宪海,一级_未定等,私有,济宁市,嘉祥县,嘉祥县城区兖兰东路40号,272400,98,128,无
640,嘉祥儿童医院,医院,楚良灿,一级_未定等,集体全资,济宁市,嘉祥县,嘉祥县城区338东线麟城工贸园南侧,272400,71,128,无
641,嘉祥县复明医院,医院,吕东平,一级_未定等,私有,济宁市,嘉祥县,嘉祥县孟姑集乡吕垓村,272407,20,20,无
642,嘉祥县红十字会诚和医院,医院,徐昭敬,一级_未定等,私有,济宁市,嘉祥县,嘉祥县呈祥街,272400,95,99,无
643,嘉祥县红十字会医院,医院,孙迎占,一级_未定等,私有,济宁市,嘉祥县,嘉祥县嘉祥镇周庄东327国道北,272400,136,160,无
644,嘉祥县祥城医院,医院,房本亭,一级_未定等,私有,济宁市,嘉祥县,嘉祥县,272400,131,80,无
645,金乡县人民医院,医院,戴桂兰,二级_甲等,国有全资,济宁市,金乡县,金乡县金城东路117号,272200,1665,978,无
646,金乡县中医院,医院,李玉保,二级_乙等,国有全资,济宁市,金乡县,汽车站南300米国道西侧,272200,234,120,无
647,济宁监狱金桥分监狱医院,医院,谭世侃,未定级_未定等,国有全资,济宁市,金乡县,金乡县高河乡徐楼村西金桥分监狱院内,272200,17,28,无
648,金乡北城医院,医院,刘怀民,未定级_未定等,私有,济宁市,金乡县,金乡县金北新城府前路北侧,272200,0,0,无
649,金乡宏大医院,医院,李志海,未定级_未定等,股份合作,济宁市,金乡县,金乡县西城区金曼克大道与金珠路交汇处西北角,272200,452,360,无
650,梁山县人民医院,医院,郭广全,二级_甲等,国有全资,济宁市,梁山县,梁山县城水泊南路82号,272600,1238,977,无
651,梁山县中医院,医院,丁明勇,二级_甲等,国有全资,济宁市,梁山县,梁山县人民北路3号,272600,260,200,无
652,梁山中爱医院,医院,赵如风,二级_未定等,私有,济宁市,梁山县,梁山县马营乡赵坝村950号,272600,94,100,无
653,梁山肛肠病医院,医院,王晓敏,未定级_未定等,私有,济宁市,梁山县,梁山县杨营镇火车站北侧,272609,24,20,无
654,梁山泰康医院,医院,李若现,未定级_未定等,私有,济宁市,梁山县,梁山县拳铺镇后杨楼村东,272600,32,40,无
655,梁山县仁和医院,医院,杨学朋,未定级_未定等,私有,济宁市,梁山县,梁山县人民北路,272600,97,90,无
656,梁山杨营中西医结合医院,医院,高春连,未定级_未定等,私有,济宁市,梁山县,梁山县杨营镇政府东200米,272620,24,100,无
657,梁山轴承厂职工医院,医院,田义得,未定级_未定等,集体全资,济宁市,梁山县,梁山县青年路18号,272600,24,15,无
658,山东梁山纺织医院,医院,蒋海,未定级_未定等,集体全资,济宁市,梁山县,梁山县人民北路39号,272600,17,20,无
659,济宁市粮食系统友谊医院,医院,张龙法,一级_甲等,集体全资,济宁市,梁山县,梁山县水泊东路102号,272600,64,99,无
660,梁山县红十字会博爱医院,医院,王淑荣,一级_甲等,私有,济宁市,梁山县,梁山县馆驿镇高庄,272612,106,180,无
661,梁山县精神病医院,医院,,一级_甲等,国有全资,济宁市,梁山县,梁山县马营乡政府驻地,272600,0,0,无
662,梁山馆里医院,医院,韩红英,一级_未定等,私有,济宁市,梁山县,杨营镇馆里村,272600,31,45,无
663,梁山县楚桥医院,医院,侯保红,一级_未定等,私有,济宁市,梁山县,梁山县小路口镇楚桥村,272600,32,50,无
664,梁山县李官屯医院,医院,冯明荣,一级_未定等,undefined,济宁市,梁山县,梁山县小安山李官屯,272600,48,40,无
665,曲阜市人民医院,医院,宋传德,二级_甲等,国有全资,济宁市,曲阜市,曲阜市天官地街路北67号,273100,874,860,无
666,曲阜市中医院,医院,王庆安,二级_甲等,国有全资,济宁市,曲阜市,曲阜市仓赓路129号,273100,706,718,无
667,曲阜圣成医院,医院,李延美,未定级_未定等,私有,济宁市,曲阜市,曲阜市静轩东路95号,273100,23,20,无
668,曲阜师范大学医院,医院,梁斌,未定级_未定等,国有全资,济宁市,曲阜市,曲阜师范大学院内,273100,38,30,无
669,曲阜市红十字医院,医院,姜健,未定级_未定等,国有全资,济宁市,曲阜市,曲阜市大同路28号,273100,22,30,无
670,曲阜市口腔医院,医院,孙洪恩,未定级_未定等,国有全资,济宁市,曲阜市,曲阜市春秋路2号,273100,49,1,无
671,济宁骨伤医院,医院,闫凯,二级_甲等,国有全资,济宁市,任城区,市中区任城路28号,272000,176,120,无
672,济宁老年血管病医院,医院,王保平,二级_甲等,私有,济宁市,任城区,山东省济宁市金宇西路11号,272000,273,391,无
673,济宁市第二人民医院,医院,崔涛,二级_甲等,国有全资,济宁市,任城区,济宁市红东路30号,272049,1092,739,无
674,济宁市任城区中医院,医院,张培法,二级_甲等,国有全资,济宁市,任城区,任城区许庄街道办事处,272167,485,490,无
675,济宁市中区人民医院,医院,杨星林,二级_甲等,国有全资,济宁市,任城区,任城区吕公堂街6号,272105,381,300,无
676,济宁肿瘤医院,医院,孙凤林,二级_甲等,国有全资,济宁市,任城区,济宁市建设北路99号,272025,163,276,无
677,济宁脉管炎医院,医院,张兴惠,二级_未定等,国有全资,济宁市,任城区,济宁市市中区琵琶山北路27号,272117,52,80,无
678,济宁市传染病医院,医院,侯春生,二级_未定等,国有全资,济宁市,任城区,济宁市北郊九米固堆,272031,223,260,无
679,济宁市第一人民医院,医院,孙树印,三级_甲等,国有全资,济宁市,任城区,济宁市市中区健康路6号,272011,4419,3133,无
680,济宁市精神病防治院,医院,鲁先灵,三级_甲等,国有全资,济宁市,任城区,任城区李营街道办事处北戴庄,272051,515,1580,无
681,济宁医学院附属医院,医院,陈东风,三级_甲等,国有全资,济宁市,任城区,山东省济宁市市中区古槐路79号,272029,4184,3044,无
682,济宁市中医院,医院,常振华,三级_乙等,国有全资,济宁市,任城区,济宁市市中区环城北路3号,272137,649,520,无
683,济宁红房子医院,医院,林珍勇,未定级_未定等,私有,济宁市,任城区,济宁市建设北路,272000,98,65,无
684,济宁京华眼科医院,医院,高伟兴,未定级_未定等,私有,济宁市,任城区,济宁金宇西路3号,272000,75,120,无
685,济宁口腔医院,医院,张之翔,未定级_未定等,国有全资,济宁市,任城区,济宁市共青团路64号和44号,272045,145,15,无
686,济宁老年人保健医院,医院,杨金顺,未定级_未定等,私有,济宁市,任城区,市中区吴泰闸路75号,272100,46,10,无
687,济宁丽人妇科医院,医院,张东东,未定级_未定等,私有,济宁市,任城区,济宁市任城区济安桥北路39号,272100,68,18,无
688,济宁名美医疗美容医院,医院,李娟,未定级_未定等,私有,济宁市,任城区,济宁市任城区金宇路32号,272000,46,20,无
689,济宁曙光医院,医院,李国勇,未定级_未定等,私有,济宁市,任城区,车站东路40号,272000,55,18,无
690,济宁同仁眼科医院,医院,王华伟,未定级_未定等,私有,济宁市,任城区,济宁市中区龙行路博古园综合楼,272000,57,80,无
691,济宁协和医院,医院,苏志金,未定级_未定等,私有,济宁市,任城区,济宁市市中区车站东路2号,272100,72,40,无
692,济宁义学颈肩腰腿痛医院,医院,王义学,未定级_未定等,私有,济宁市,任城区,高新区新世纪广场东路28号,272023,44,50,无
693,济宁友谊医院,医院,张春运,未定级_未定等,集体全资,济宁市,任城区,王母阁路72号,272000,45,36,无
694,华能济宁电厂医院,医院,孙加生,一级_甲等,国有全资,济宁市,任城区,市中区济安桥南路35号,272121,16,30,无
695,济宁迪尔医院,医院,刘锡玉 主要负责人,一级_甲等,集体全资,济宁市,任城区,济宁市中区建设南路15号,272010,17,20,无
696,济宁建工医院,医院,杨根才,一级_甲等,股份有限公司,济宁市,任城区,市中区建设南路59号,272000,30,25,无
697,济宁交通医院,医院,景世宁,一级_甲等,集体全资,济宁市,任城区,市中区车站东路30号,272115,109,90,无
698,济宁鲁塑医院,医院,刘琰 主要负责人：张,一级_甲等,集体全资,济宁市,任城区,济宁市市中区车站东路17号,272155,41,40,无
699,济宁民生医院,医院,刘明亮 主要负责人：,一级_甲等,国有全资,济宁市,任城区,市中区东五里营路1号,272015,35,60,无
700,济宁如意医院,医院,邱亚夫,一级_甲等,集体全资,济宁市,任城区,济宁市中区红星东路1号,272000,20,20,无
701,济宁烧伤整形医院,医院,黄晓哲,一级_甲等,私有,济宁市,任城区,济宁市金宇西路139号,272100,32,34,无
702,济宁圣地电业医院,医院,金延舜,一级_甲等,集体全资,济宁市,任城区,济宁市太白中路93号,272029,12,20,无
703,济宁市公路运输总公司博爱医院,医院,郭延庆 孙刚夫,一级_甲等,集体全资,济宁市,任城区,济宁市任城区新塘子街3号,272100,58,60,无
704,济宁市市直机关医院,医院,王继军,一级_甲等,国有全资,济宁市,任城区,济宁市市中区红星中路26号,272000,68,100,无
705,任城监狱医院,医院,王东华,一级_甲等,国有全资,济宁市,任城区,济宁市任城监狱内,272053,12,20,无
706,山东济宁电力医院,医院, 主要负责人：张仕涛,一级_甲等,国有全资,济宁市,任城区,市中区解放路5号,272115,35,32,无
707,山东省济宁樱花医院,医院,冯自力,一级_甲等,集体全资,济宁市,任城区,济宁市市中区太白东路28号,272035,59,50,无
708,山东省鲁宁监狱医院,医院,李景平,一级_甲等,国有全资,济宁市,任城区,济宁市火车站南路64号,272027,35,30,无
709,山东省鲁西监狱医院,医院,陈美涛,一级_甲等,国有全资,济宁市,任城区,邹城市太平镇,273517,17,30,无
710,山推医院,医院,谢树敏,一级_甲等,国有全资,济宁市,任城区,任城区红星东路45号,272008,91,70,无
711,任城鲁抗医院,医院,王少远,一级_未定等,股份合作,济宁市,任城区,山东省济宁市任城区新华路96号,272100,91,55,无
712,任城瑞康医院,医院,靳燕,一级_未定等,股份合作,济宁市,任城区,济宁市金宇西路47号,272000,70,60,无
713,任城同济医院,医院,张书才,一级_未定等,股份合作,济宁市,任城区,济宁市红星路与新华路交汇处,272100,107,80,无
714,任城众和医院,医院,王传台,一级_未定等,股份合作,济宁市,任城区,济宁市环城西路17号,272000,144,110,无
715,泗水县人民医院,医院,王士坷,二级_甲等,国有全资,济宁市,泗水县,泗水县健康路83号,273200,878,900,无
716,泗水县中医院,医院,孙庆才,二级_乙等,国有全资,济宁市,泗水县,泗水县泗河路92号,273200,204,100,无
717,泗水县癫痫病医院,医院,王世臣,未定级_未定等,私有,济宁市,泗水县,泗水县城西327,273200,40,80,无
